지역,링크아이디,도로명,평균속도, 평균통행량 
세종특별자치시 -,4130362800,세종오송로,111.2,490.6
세종특별자치시 -,4130362900,세종오송로,106.9,621.7
세종특별자치시 -,4130363000,함박로,47.4,11
세종특별자치시 -,4130363100,함박로,37.6,10.7
세종특별자치시 -,4130363200,청연로,37.3,83.6
세종특별자치시 -,4130363300,청연로,36.4,146.2
세종특별자치시 -,4130363400,-,27.4,115.7
세종특별자치시 -,4130363500,-,30,123.1
세종특별자치시 -,4130363600,세종오송로,61,118.9
세종특별자치시 -,4130363700,세종오송로,86.5,191.2
세종특별자치시 -,4130363800,세종오송로,69.9,221.3
세종특별자치시 -,4130363900,세종로,44,746.4
세종특별자치시 -,4130364000,세종로,30.4,734.3
세종특별자치시 -,4130364100,세종오송로,78.4,149.6
세종특별자치시 -,4130364200,도원로,32.3,9.7
세종특별자치시 -,4130364300,도원로,35.3,5.5
세종특별자치시 -,4130364400,세종오송로,102.9,418.5
세종특별자치시 -,4130364500,세종오송로,100.7,407.8
세종특별자치시 -,4130364600,세종오송로,63.3,335.3
세종특별자치시 -,4130364700,함박로,26.3,7.7
세종특별자치시 -,4130364800,함박로,24.5,6.4
세종특별자치시 -,4130364900,와룡로,32.7,13.7
세종특별자치시 -,4130365000,와룡로,33.9,17
세종특별자치시 -,4130365100,효교로,33.6,13.4
세종특별자치시 -,4130365200,서부로,30.1,24.1
세종특별자치시 -,4130365300,서부로,33.6,53.1
세종특별자치시 -,4130365400,세종오송로,103.5,557.1
세종특별자치시 -,4130365500,세종오송로,103.2,721.5
세종특별자치시 -,4130365600,청연로,61.7,311.8
세종특별자치시 -,4130365700,청연로,60,324
세종특별자치시 -,4130365800,청연로,45.7,47.3
세종특별자치시 -,4130365900,청연로,35.6,17.7
세종특별자치시 -,4130366000,연서로,44.6,35.9
세종특별자치시 -,4130366100,연서로,41.2,40.8
세종특별자치시 -,4130366200,연서로,31.9,24.9
세종특별자치시 -,4130366300,연서로,31.4,19.4
세종특별자치시 -,4130366400,와룡로,39.7,71.8
세종특별자치시 -,4130366500,와룡로,39.4,71.9
세종특별자치시 -,4130366600,도원로,26.1,44
세종특별자치시 -,4130366700,도원로,23.7,38.7
세종특별자치시 -,4130366800,월성로,29.2,19.7
세종특별자치시 -,4130366900,월성로,28.5,10.1
세종특별자치시 -,4130367000,허만석로,35.8,315.7
세종특별자치시 -,4130367100,허만석로,10.8,220.2
세종특별자치시 -,4130367200,세종로,42.7,239.5
세종특별자치시 -,4130367300,세종로,39,363.2
세종특별자치시 -,4130367400,월성로,43.6,48.1
세종특별자치시 -,4130367500,월성로,41.4,26.5
세종특별자치시 -,4130367600,허만석로,39.1,224.3
세종특별자치시 -,4130367700,허만석로,31.8,22.4
세종특별자치시 -,4130367800,군청로,23,23
세종특별자치시 -,4130367900,군청로,27.7,28.8
세종특별자치시 -,4130368000,비로봉길,40.7,179.5
세종특별자치시 -,4130368100,비로봉길,33.8,170.7
세종특별자치시 -,4130368200,도신고복로,47.2,3.6
세종특별자치시 -,4130368300,도신고복로,42.5,3.8
세종특별자치시 -,4130368400,허만석로,27.2,208.2
세종특별자치시 -,4130368500,허만석로,23.1,16.3
세종특별자치시 -,4130368600,평안로,20.4,26.6
세종특별자치시 -,4130368700,평안로,18.6,31
세종특별자치시 -,4130368800,군청로,20.3,29
세종특별자치시 -,4130368900,군청로,15.3,41.8
세종특별자치시 -,4130369000,군청로,20.9,29.8
세종특별자치시 -,4130369100,군청로,19.9,16.3
세종특별자치시 -,4130369200,평안로,25.8,21.7
세종특별자치시 -,4130369300,평안로,24.3,24
세종특별자치시 -,4130369400,허만석로,31.9,209.2
세종특별자치시 -,4130369500,허만석로,24.6,14.4
세종특별자치시 -,4130369600,도장말길,27.7,9.1
세종특별자치시 -,4130369700,도장말길,34.1,4.7
세종특별자치시 -,4130369800,도장말길,28.1,18.3
세종특별자치시 -,4130369900,도장말길,26.9,18.2
세종특별자치시 -,4130370000,평안로,23.2,24
세종특별자치시 -,4130370100,평안로,21.3,19.6
세종특별자치시 -,4130370200,도장말길,21,5.6
세종특별자치시 -,4130370300,도장말길,22.9,1.6
세종특별자치시 -,4130370400,도장말길,18.9,2.7
세종특별자치시 -,4130370500,도장말길,24.1,4.9
세종특별자치시 -,4130370600,도원로,30.4,157.5
세종특별자치시 -,4130370700,도원로,25,159.9
세종특별자치시 -,4130370800,이화로,22,60.6
세종특별자치시 -,4130370900,이화로,26.8,42.7
세종특별자치시 -,4130371000,평안로,26.1,21.2
세종특별자치시 -,4130371100,평안로,26.1,15
세종특별자치시 -,4130371200,도장말길,20,4.1
세종특별자치시 -,4130371300,도장말길,20,7.8
세종특별자치시 -,4130371400,연서로,35.3,7.4
세종특별자치시 -,4130371500,연서로,34,12.8
세종특별자치시 -,4130371600,세종로,53,64.7
세종특별자치시 -,4130371700,세종로,42.6,180.1
세종특별자치시 -,4130371800,평안로,26,24.7
세종특별자치시 -,4130371900,평안로,25.4,28.1
세종특별자치시 -,4130372000,평안로,30.5,23.8
세종특별자치시 -,4130372100,평안로,29,13
세종특별자치시 -,4130372200,대첩로,42.7,57
세종특별자치시 -,4130372300,대첩로,44,75.4
세종특별자치시 -,4130372400,도신고복로,40.7,36.3
세종특별자치시 -,4130372500,도신고복로,43,42.5
세종특별자치시 -,4130372600,평안로,21,7
세종특별자치시 -,4130372700,평안로,21.8,11.3
세종특별자치시 -,4130372800,도장말길,13.4,25.4
세종특별자치시 -,4130372900,도장말길,17.4,21.1
세종특별자치시 -,4130373000,허만석로,36,280.8
세종특별자치시 -,4130373100,허만석로,24.4,231.9
세종특별자치시 -,4130373200,충현로,33.4,337.3
세종특별자치시 -,4130373300,충현로,30,215.2
세종특별자치시 -,4130373400,평안로,27.6,52.1
세종특별자치시 -,4130373500,평안로,27.8,42.3
세종특별자치시 -,4130373600,군청로,29.7,23.4
세종특별자치시 -,4130373700,군청로,28.8,23.6
세종특별자치시 -,4130373800,군청로,29.2,13.7
세종특별자치시 -,4130373900,군청로,30.4,11
세종특별자치시 -,4130374000,죽림본로,26.1,28.7
세종특별자치시 -,4130374100,죽림본로,21.8,11.9
세종특별자치시 -,4130374200,군청로,22.7,12.1
세종특별자치시 -,4130374300,군청로,22.5,20
세종특별자치시 -,4130374400,다막골길,42.4,71.3
세종특별자치시 -,4130374500,다막골길,36.3,80.1
세종특별자치시 -,4130374600,세종로,14.1,143.1
세종특별자치시 -,4130374700,세종로,34.6,216.6
세종특별자치시 -,4130374800,다막골길,22.1,20.9
세종특별자치시 -,4130374900,다막골길,19.4,28.4
세종특별자치시 -,4130375000,군청로,23.4,62.4
세종특별자치시 -,4130375100,군청로,24.9,52.2
세종특별자치시 -,4130375200,죽림본로,25,33.4
세종특별자치시 -,4130375300,죽림본로,19.6,24.5
세종특별자치시 -,4130375400,도장말길,17.4,106.6
세종특별자치시 -,4130375500,도장말길,19,92.6
세종특별자치시 -,4130375600,허만석로,64.1,427.5
세종특별자치시 -,4130375700,허만석로,45.1,20.2
세종특별자치시 -,4130375800,충현로,34.4,210.4
세종특별자치시 -,4130375900,충현로,34.9,170.5
세종특별자치시 -,4130376000,도원1로,19.7,185.3
세종특별자치시 -,4130376100,도원1로,14.4,226.9
세종특별자치시 -,4130376200,이화로,23.9,68.1
세종특별자치시 -,4130376300,이화로,21,70.8
세종특별자치시 -,4130376400,죽림로,21.3,103.9
세종특별자치시 -,4130376500,죽림로,15.1,113.9
세종특별자치시 -,4130376600,세종로,44.9,115.8
세종특별자치시 -,4130376700,세종로,20.8,217.9
세종특별자치시 -,4130376800,죽림로,18.9,71.5
세종특별자치시 -,4130376900,죽림로,27.2,92.2
세종특별자치시 -,4130377000,죽림로,24.4,135.8
세종특별자치시 -,4130377100,죽림로,21.6,118.4
세종특별자치시 -,4130377200,대첩로,40.9,26.8
세종특별자치시 -,4130377300,대첩로,37.6,43.1
세종특별자치시 -,4130377400,군청로,21.7,54.1
세종특별자치시 -,4130377500,군청로,20.8,62.8
세종특별자치시 -,4130377600,대첩로,45.5,6.6
세종특별자치시 -,4130377700,대첩로,45.6,27.8
세종특별자치시 -,4130377800,대첩로,42.6,53.3
세종특별자치시 -,4130377900,대첩로,39.2,44.6
세종특별자치시 -,4130378000,죽림로,20.8,182.8
세종특별자치시 -,4130378100,죽림로,22.5,165.5
세종특별자치시 -,4130378200,새내로,32.6,288.7
세종특별자치시 -,4130378300,새내로,26.6,206.9
세종특별자치시 -,4130378400,충현로,25.5,135.7
세종특별자치시 -,4130378500,충현로,25.7,91.1
세종특별자치시 -,4130378600,산막길,24.8,24.2
세종특별자치시 -,4130378700,산막길,23,19
세종특별자치시 -,4130378800,군청로,25.5,22.9
세종특별자치시 -,4130378900,군청로,19.4,12.2
세종특별자치시 -,4130379000,산막길,15,16.8
세종특별자치시 -,4130379100,산막길,17.1,15.7
세종특별자치시 -,4130379200,산막길,19,26.5
세종특별자치시 -,4130379300,산막길,14.5,25.3
세종특별자치시 -,4130379400,도원2로,19.6,49
세종특별자치시 -,4130379500,도원2로,18.5,44.4
세종특별자치시 -,4130379600,도원2로,23,65.4
세종특별자치시 -,4130379700,도원2로,22,60.2
세종특별자치시 -,4130379800,도원2로,31.7,141
세종특별자치시 -,4130379900,도원2로,28.8,140.6
세종특별자치시 -,4130380000,도원2로,25.9,34.2
세종특별자치시 -,4130380100,도원2로,25.6,32.7
세종특별자치시 -,4130380200,이화로,18.1,128.2
세종특별자치시 -,4130380300,이화로,18,117.8
세종특별자치시 -,4130380400,이화1로,20.7,59.1
세종특별자치시 -,4130380500,이화1로,25.4,55.6
세종특별자치시 -,4130380600,세종로,20.3,124.3
세종특별자치시 -,4130380700,세종로,30.6,245
세종특별자치시 -,4130380800,군청로,29.1,16.3
세종특별자치시 -,4130380900,군청로,27.8,7.2
세종특별자치시 -,4130381000,새내로,41.2,199.8
세종특별자치시 -,4130381100,새내로,43.3,94.7
세종특별자치시 -,4130381200,산막길,22,46
세종특별자치시 -,4130381300,산막길,21.5,55.1
세종특별자치시 -,4130381400,산막2길,19.5,36.9
세종특별자치시 -,4130381500,산막2길,18.1,32.7
세종특별자치시 -,4130381600,조치원4길,14.7,13.5
세종특별자치시 -,4130381700,조치원4길,12,11.5
세종특별자치시 -,4130381800,군청로,19.1,73.3
세종특별자치시 -,4130381900,군청로,23.2,70.6
세종특별자치시 -,4130382000,도신고복로,32.8,0.7
세종특별자치시 -,4130382100,도신고복로,33.3,1
세종특별자치시 -,4130382200,배수장길,61.5,129.7
세종특별자치시 -,4130382300,배수장길,65.6,142.8
세종특별자치시 -,4130382400,으뜸길,59.3,102.8
세종특별자치시 -,4130382500,으뜸길,63.3,92.8
세종특별자치시 -,4130382600,장안로,36.1,122
세종특별자치시 -,4130382700,장안로,31.1,119.8
세종특별자치시 -,4130382800,산책2길,15.8,9.4
세종특별자치시 -,4130382900,산책2길,14.8,12.1
세종특별자치시 -,4130383000,충현로,24.7,145.2
세종특별자치시 -,4130383100,충현로,22.1,142.1
세종특별자치시 -,4130383200,으뜸길,37.9,153.3
세종특별자치시 -,4130383300,으뜸길,39.1,151
세종특별자치시 -,4130383400,허만석로,79,207.1
세종특별자치시 -,4130383500,허만석로,50.2,14.9
세종특별자치시 -,4130383600,도신고복로,47.6,5.6
세종특별자치시 -,4130383700,도신고복로,37.6,9.9
세종특별자치시 -,4130383800,비암로,36.3,12.1
세종특별자치시 -,4130383900,비암로,40.4,11.7
세종특별자치시 -,4130384000,대첩로,29.7,80.5
세종특별자치시 -,4130384100,대첩로,28.6,38.6
세종특별자치시 -,4130384200,대첩로,46.5,104.1
세종특별자치시 -,4130384300,대첩로,47.1,72.9
세종특별자치시 -,4130384400,대첩로,28.8,14.5
세종특별자치시 -,4130384500,대첩로,23.3,63.4
세종특별자치시 -,4130384600,오봉로,37.5,37.6
세종특별자치시 -,4130384700,오봉로,35.9,38.7
세종특별자치시 -,4130384800,대첩로,24.4,79.9
세종특별자치시 -,4130384900,대첩로,36,34.1
세종특별자치시 -,4130385000,새내로,27.6,210
세종특별자치시 -,4130385100,새내로,35,162.3
세종특별자치시 -,4130385200,조치원4길,18.5,19.8
세종특별자치시 -,4130385300,조치원4길,17.8,13.6
세종특별자치시 -,4130385400,대첩로,11.8,258.1
세종특별자치시 -,4130385500,대첩로,17.5,198.4
세종특별자치시 -,4130385600,대첩로,17.8,126
세종특별자치시 -,4130385700,대첩로,18.6,80.5
세종특별자치시 -,4130385800,세종로,41.4,99.8
세종특별자치시 -,4130385900,세종로,28.4,245
세종특별자치시 -,4130386000,대첩로,16.2,83.9
세종특별자치시 -,4130386100,대첩로,24.6,39.6
세종특별자치시 -,4130386200,번영1길,19.4,12.7
세종특별자치시 -,4130386300,번영1길,18.1,15.9
세종특별자치시 -,4130386400,대첩로,22.8,90.6
세종특별자치시 -,4130386500,대첩로,22.6,21
세종특별자치시 -,4130386600,조치원4길,18.9,39.7
세종특별자치시 -,4130386700,조치원4길,19.4,46.3
세종특별자치시 -,4130386800,대첩로,21.2,127.7
세종특별자치시 -,4130386900,대첩로,19.5,83.4
세종특별자치시 -,4130387000,충현로,28.3,80
세종특별자치시 -,4130387100,충현로,27.2,101.4
세종특별자치시 -,4130387200,새내1길,24.5,233.7
세종특별자치시 -,4130387300,새내1길,31.9,224.7
세종특별자치시 -,4130387400,새내2길,16.8,177.6
세종특별자치시 -,4130387500,새내2길,17.2,150.7
세종특별자치시 -,4130387600,새내로,25.2,236.8
세종특별자치시 -,4130387700,새내로,22.1,180.8
세종특별자치시 -,4130387800,새내2길,19.7,34.8
세종특별자치시 -,4130387900,새내2길,21.2,42.3
세종특별자치시 -,4130388000,허만석로,75.6,187
세종특별자치시 -,4130388100,허만석로,29.6,31.1
세종특별자치시 -,4130388200,새내2길,19.8,27.4
세종특별자치시 -,4130388300,새내2길,21.6,41.6
세종특별자치시 -,4130388400,새내2길,20.1,34.2
세종특별자치시 -,4130388500,새내2길,21.1,40
세종특별자치시 -,4130388600,장안로,19.9,42.1
세종특별자치시 -,4130388700,장안로,20.7,42.8
세종특별자치시 -,4130388800,새내로,29.1,156.3
세종특별자치시 -,4130388900,새내로,25.4,145.6
세종특별자치시 -,4130389000,수랑골길,16.7,0.1
세종특별자치시 -,4130389100,수랑골길,19.6,0.1
세종특별자치시 -,4130389200,허만석로,23.2,17.9
세종특별자치시 -,4130389300,충현로,41.4,45.5
세종특별자치시 -,4130389400,충현로,32.9,40.8
세종특별자치시 -,4130389500,새내4길,23.9,139.7
세종특별자치시 -,4130389600,새내4길,27.7,136.8
세종특별자치시 -,4130389700,새내로,31.4,190.5
세종특별자치시 -,4130389800,새내로,32.3,160.2
세종특별자치시 -,4130389900,새내4길,18.4,12.7
세종특별자치시 -,4130390000,새내4길,20.5,11.9
세종특별자치시 -,4130390100,허만석로,61.9,373.5
세종특별자치시 -,4130390200,허만석로,42.3,368.5
세종특별자치시 -,4130390300,새내2길,19.4,15.7
세종특별자치시 -,4130390400,와룡로,29.8,3.1
세종특별자치시 -,4130390500,와룡로,30.4,5.4
세종특별자치시 -,4130390600,도신고복로,38.6,5.4
세종특별자치시 -,4130390700,도신고복로,40.1,4
세종특별자치시 -,4130390800,도신고복로,40.5,6
세종특별자치시 -,4130390900,도신고복로,38.9,3.1
세종특별자치시 -,4130391000,도신고복로,42.6,10.3
세종특별자치시 -,4130391100,도신고복로,39.4,6.4
세종특별자치시 -,4130391200,문예회관길,14.8,0.6
세종특별자치시 -,4130391300,문예회관길,15.2,2.1
세종특별자치시 -,4130391400,새내로,30.1,184.3
세종특별자치시 -,4130391500,새내로,31.9,168.7
세종특별자치시 -,4130391600,문예회관길,38,157.7
세종특별자치시 -,4130391700,문예회관길,29.2,157.9
세종특별자치시 -,4130391800,도신고복로,21.9,4.4
세종특별자치시 -,4130391900,문예회관길,14.8,3.9
세종특별자치시 -,4130392000,문예회관길,20.3,1.5
세종특별자치시 -,4130392100,도신고복로,25.4,4.3
세종특별자치시 -,4130392200,도신고복로,21.9,7.6
세종특별자치시 -,4130392300,세종로,42,60.8
세종특별자치시 -,4130392400,세종로,45.1,218.7
세종특별자치시 -,4130392500,장안로,21,22
세종특별자치시 -,4130392600,장안로,18.2,15.9
세종특별자치시 -,4130392700,솔티로,37.5,13.8
세종특별자치시 -,4130392800,솔티로,36.9,13.5
세종특별자치시 -,4130392900,도신고복로,29.6,2.5
세종특별자치시 -,4130393000,도신고복로,29.5,1
세종특별자치시 -,4130393100,도신고복로,28.1,4.3
세종특별자치시 -,4130393200,충현로,28.8,66.6
세종특별자치시 -,4130393300,충현로,19.9,61
세종특별자치시 -,4130393400,도신고복로,36.2,52.3
세종특별자치시 -,4130393500,도신고복로,33.9,58.5
세종특별자치시 -,4130393600,새내로,21.4,514.3
세종특별자치시 -,4130393700,새내로,19.3,474.9
세종특별자치시 -,4130393800,수랑골길,24.5,0.4
세종특별자치시 -,4130393900,수랑골길,28.5,0.4
세종특별자치시 -,4130394000,장안로,18.3,32.3
세종특별자치시 -,4130394100,장안로,15.5,22.7
세종특별자치시 -,4130394200,장안로,14.9,205.3
세종특별자치시 -,4130394300,장안로,15.3,110.6
세종특별자치시 -,4130394400,새내10길,22.5,241.7
세종특별자치시 -,4130394500,새내10길,20.8,242.8
세종특별자치시 -,4130394600,조치원로,12.4,488.4
세종특별자치시 -,4130394700,조치원로,7,666.6
세종특별자치시 -,4130394800,세종로,22.5,158.3
세종특별자치시 -,4130394900,세종로,33.7,229.8
세종특별자치시 -,4130395000,으뜸길,1.1,344.6
세종특별자치시 -,4130395100,으뜸길,4,82
세종특별자치시 -,4130395200,조치원로,16.4,656.5
세종특별자치시 -,4130395300,조치원로,16.7,740.7
세종특별자치시 -,4130395400,새내로,15.8,667.5
세종특별자치시 -,4130395500,새내로,19.7,699.1
세종특별자치시 -,4130395600,조치원로,16.7,347.9
세종특별자치시 -,4130395700,조치원로,13,473.5
세종특별자치시 -,4130395800,문화로,18.9,314.5
세종특별자치시 -,4130395900,문화로,14.9,295.7
세종특별자치시 -,4130396000,충현로,19.1,204
세종특별자치시 -,4130396100,충현로,19.2,159.5
세종특별자치시 -,4130396200,조치원로,15.1,530.5
세종특별자치시 -,4130396300,조치원로,18.4,738.8
세종특별자치시 -,4130396400,의당전의로,56.1,2.5
세종특별자치시 -,4130396500,의당전의로,54.3,1.9
세종특별자치시 -,4130396600,사방골길,31.3,0.1
세종특별자치시 -,4130396700,사방골길,47.3,1.6
세종특별자치시 -,4130396800,비암로,49.6,1.1
세종특별자치시 -,4130396900,비암로,51.4,0.5
세종특별자치시 -,4130397000,향나무길,15.6,149.1
세종특별자치시 -,4130397100,향나무길,24.8,126.2
세종특별자치시 -,4130397200,행복길,18,287.4
세종특별자치시 -,4130397300,행복길,14.7,334.4
세종특별자치시 -,4130397400,비암로,51.1,2.5
세종특별자치시 -,4130397500,비암로,49.5,2.7
세종특별자치시 -,4130397600,조치원로,36.2,222.5
세종특별자치시 -,4130397700,조치원로,10.3,711.6
세종특별자치시 -,4130397800,세종로,36.4,127.9
세종특별자치시 -,4130397900,세종로,19,199.3
세종특별자치시 -,4130398000,비암로,46.2,2.3
세종특별자치시 -,4130398100,비암로,49.4,1.7
세종특별자치시 -,4130398200,허만석로,33.3,661.4
세종특별자치시 -,4130398300,허만석로,19.6,646
세종특별자치시 -,4130398400,비암로,43.7,0.5
세종특별자치시 -,4130398500,비암로,44.9,1.1
세종특별자치시 -,4130398600,행복길,10,304.8
세종특별자치시 -,4130398700,행복길,9.1,392.5
세종특별자치시 -,4130398800,행복11길,11.9,259
세종특별자치시 -,4130398900,행복11길,14.2,215.8
세종특별자치시 -,4130399000,새내15길,28.8,349.9
세종특별자치시 -,4130399100,새내15길,24.1,294.3
세종특별자치시 -,4130399200,충현로,23.4,206.2
세종특별자치시 -,4130399300,충현로,21,302.5
세종특별자치시 -,4130399400,새내15길,22.9,376.2
세종특별자치시 -,4130399500,새내15길,22.3,280
세종특별자치시 -,4130399600,오봉로,34.2,11.7
세종특별자치시 -,4130399700,오봉로,33.3,5.8
세종특별자치시 -,4130399800,건너말고샅길,31.7,17.2
세종특별자치시 -,4130399900,건너말고샅길,30.8,31.4
세종특별자치시 -,4130400000,새내16길,17.5,228.5
세종특별자치시 -,4130400100,새내16길,16.4,155
세종특별자치시 -,4130400200,새내로,22.7,156.5
세종특별자치시 -,4130400300,새내로,16.8,206.4
세종특별자치시 -,4130400400,새내16길,16.7,66.5
세종특별자치시 -,4130400500,새내16길,18.1,37.8
세종특별자치시 -,4130400600,오봉로,31.1,7.3
세종특별자치시 -,4130400700,오봉로,25.6,8.6
세종특별자치시 -,4130400800,문화로,19.9,35.8
세종특별자치시 -,4130400900,문화로,19.9,48.3
세종특별자치시 -,4130401000,내창천로,25.6,9.3
세종특별자치시 -,4130401100,내창천로,33.3,39
세종특별자치시 -,4130401200,내창천로,29.4,36.7
세종특별자치시 -,4130401300,내창천로,34.2,16.6
세종특별자치시 -,4130401400,내창천로,30.3,4.4
세종특별자치시 -,4130401500,내창천로,33.7,35.4
세종특별자치시 -,4130401600,내창천로,34.1,6.3
세종특별자치시 -,4130401700,내창천로,34.5,35.2
세종특별자치시 -,4130401800,침산냇가길,28,133.6
세종특별자치시 -,4130401900,침산냇가길,28.2,145.5
세종특별자치시 -,4130402000,오봉로,33.5,5.4
세종특별자치시 -,4130402100,오봉로,30.1,3.1
세종특별자치시 -,4130402200,봉산로,31.2,21
세종특별자치시 -,4130402300,봉산로,30.9,21.4
세종특별자치시 -,4130402400,행복6길,18.5,80.3
세종특별자치시 -,4130402500,행복6길,21.2,71.7
세종특별자치시 -,4130402600,세종로,23.9,38
세종특별자치시 -,4130402700,세종로,26.3,173.5
세종특별자치시 -,4130402800,내창천로,39.4,38.6
세종특별자치시 -,4130402900,내창천로,41.4,29.2
세종특별자치시 -,4130403000,오봉로,33.3,5.5
세종특별자치시 -,4130403100,오봉로,30.9,3.5
세종특별자치시 -,4130403200,봉산로,16.2,43.9
세종특별자치시 -,4130403300,봉산로,20.2,36.5
세종특별자치시 -,4130403600,행복6길,23,145.9
세종특별자치시 -,4130403700,행복6길,23.6,155.5
세종특별자치시 -,4130403800,비암로,43.5,1.5
세종특별자치시 -,4130403900,비암로,40.2,1
세종특별자치시 -,4130404000,수랑골길,48.3,0.5
세종특별자치시 -,4130404100,수랑골길,58.5,0
세종특별자치시 -,4130404200,오봉로,34.9,28.7
세종특별자치시 -,4130404300,오봉로,35.7,29.8
세종특별자치시 -,4130404400,돌마루2길,19,47.8
세종특별자치시 -,4130404500,돌마루2길,19.9,76.5
세종특별자치시 -,4130404600,돌마루길,25.3,198.6
세종특별자치시 -,4130404700,돌마루길,25.7,182.6
세종특별자치시 -,4130404800,돌마루2길,23.2,93.5
세종특별자치시 -,4130404900,돌마루2길,24.2,64.7
세종특별자치시 -,4130405000,봉산로,33.4,41.7
세종특별자치시 -,4130405100,봉산로,21.2,40.9
세종특별자치시 -,4130405400,봉산로,40.1,5.3
세종특별자치시 -,4130405500,봉산로,40.3,39.1
세종특별자치시 -,4130405600,수원지길,21,7.9
세종특별자치시 -,4130405700,수원지길,17.3,11.1
세종특별자치시 -,4130405800,봉산로,23.2,55.7
세종특별자치시 -,4130405900,봉산로,24.2,73.4
세종특별자치시 -,4130406000,의당전의로,43.9,0
세종특별자치시 -,4130406100,의당전의로,56.2,1.3
세종특별자치시 -,4130406200,세종로,56.7,76.9
세종특별자치시 -,4130406300,세종로,45.6,87.3
세종특별자치시 -,4130406400,봉산로,20.4,77.5
세종특별자치시 -,4130406500,봉산로,20.5,23.5
세종특별자치시 -,4130406600,봉산로,20,51.7
세종특별자치시 -,4130406700,봉산로,22.9,159.2
세종특별자치시 -,4130406800,새내로,22.9,92
세종특별자치시 -,4130406900,새내로,21.6,76.8
세종특별자치시 -,4130407000,수원지길,24.7,11.2
세종특별자치시 -,4130407100,수원지길,24,24.8
세종특별자치시 -,4130407200,모과나무1길,18.4,22.4
세종특별자치시 -,4130407300,모과나무1길,19.6,11.9
세종특별자치시 -,4130407400,봉산로,37.8,32.6
세종특별자치시 -,4130407500,봉산로,35.6,54.8
세종특별자치시 -,4130407600,봉산로,19.8,5.4
세종특별자치시 -,4130407700,봉산로,27.1,1.5
세종특별자치시 -,4130407800,충현로,22.9,104.1
세종특별자치시 -,4130407900,충현로,25.2,171.2
세종특별자치시 -,4130408000,내창3길,22.5,106.4
세종특별자치시 -,4130408100,내창3길,23.9,135.3
세종특별자치시 -,4130408200,봉산로,17.8,105.8
세종특별자치시 -,4130408300,봉산로,18,123.6
세종특별자치시 -,4130408400,충현로,28.8,137.7
세종특별자치시 -,4130408500,충현로,30.7,221.9
세종특별자치시 -,4130408600,봉산로,39.5,206.9
세종특별자치시 -,4130408700,봉산로,31.1,194.1
세종특별자치시 -,4130408800,새내20길,28.9,118.1
세종특별자치시 -,4130408900,새내20길,27.6,171.2
세종특별자치시 -,4130409000,새내로,28.2,127.4
세종특별자치시 -,4130409100,새내로,21.3,129
세종특별자치시 -,4130409200,모과나무1길,14.9,8.5
세종특별자치시 -,4130409300,모과나무1길,11.6,10.5
세종특별자치시 -,4130409400,봉산로,18.1,33.7
세종특별자치시 -,4130409500,봉산로,17,21
세종특별자치시 -,4130409600,의당전의로,25.3,0.2
세종특별자치시 -,4130409700,의당전의로,38.9,1.3
세종특별자치시 -,4130409800,허만석로,68.5,165.6
세종특별자치시 -,4130409900,허만석로,55.8,126.2
세종특별자치시 -,4130410000,세종로,52.4,78.2
세종특별자치시 -,4130410100,세종로,56.5,87.9
세종특별자치시 -,4130410200,새내20길,31.8,142
세종특별자치시 -,4130410300,새내20길,38,131
세종특별자치시 -,4130410400,새내로,38.9,125.6
세종특별자치시 -,4130410500,새내로,35,150.7
세종특별자치시 -,4130410600,세종로,30.2,88.2
세종특별자치시 -,4130410700,세종로,30.8,86.6
세종특별자치시 -,4130410800,의당전의로,34.6,3
세종특별자치시 -,4130410900,의당전의로,43.8,4.2
세종특별자치시 -,4130411000,내창1길,19.6,22.8
세종특별자치시 -,4130411100,내창1길,19,38.6
세종특별자치시 -,4130411200,원마루길,17.1,127.6
세종특별자치시 -,4130411300,원마루길,21.1,180.2
세종특별자치시 -,4130411400,세종로,25.9,157.4
세종특별자치시 -,4130411500,세종로,25.8,209.7
세종특별자치시 -,4130411600,내창1길,13.4,26.5
세종특별자치시 -,4130411700,내창1길,15.7,20
세종특별자치시 -,4130411800,세종로,31.7,59.1
세종특별자치시 -,4130411900,세종로,27.3,276.2
세종특별자치시 -,4130412000,의당전의로,51.3,2.3
세종특별자치시 -,4130412100,의당전의로,59,3.2
세종특별자치시 -,4130412200,세종로,22.6,94.9
세종특별자치시 -,4130412300,세종로,30.6,265.9
세종특별자치시 -,4130412400,새내로,22.1,220.5
세종특별자치시 -,4130412500,새내로,21.2,222
세종특별자치시 -,4130412600,허만석로,65.4,111.7
세종특별자치시 -,4130412700,허만석로,70.2,53.5
세종특별자치시 -,4130412800,의당전의로,58.9,0
세종특별자치시 -,4130412900,의당전의로,58.1,1.8
세종특별자치시 -,4130413000,허만석로,62.8,112.8
세종특별자치시 -,4130413100,허만석로,67.2,47.3
세종특별자치시 -,4130413200,세종로,44.5,201
세종특별자치시 -,4130413300,섭골길,28.5,267
세종특별자치시 -,4130413400,섭골길,20.6,255.8
세종특별자치시 -,4130413500,의당전의로,50.8,2.9
세종특별자치시 -,4130413600,의당전의로,52.8,2.8
세종특별자치시 -,4130413700,허만석로,66.8,154.5
세종특별자치시 -,4130413800,허만석로,71,153.3
세종특별자치시 -,4130413900,섭골길,31.3,64.6
세종특별자치시 -,4130414000,섭골길,29.4,93.1
세종특별자치시 -,4130414100,봉신길,16.8,88.9
